1.345179999999999987e-01,2.394900000000000154e-02,7.209149999999999725e-01,1.021041000000000087e+00,7.095789999999999598e-01
1.325369999999999882e-01,2.199800000000000019e-02,9.921349999999999891e-01,9.135689999999999644e-01,6.970349999999999602e-01
1.048599999999999949e-01,2.473900000000000057e-02,5.844080000000000386e-01,1.040089000000000041e+00,6.730509999999999549e-01
1.152969999999999967e-01,2.507200000000000054e-02,5.276699999999999724e-01,9.102959999999999940e-01,7.867399999999999949e-01
2.048290000000000111e-01,2.229499999999999885e-02,5.165579999999999616e-01,9.292850000000000277e-01,7.585749999999999993e-01
1.511780000000000068e-01,2.362099999999999964e-02,6.394410000000000371e-01,9.977540000000000298e-01,7.381299999999999528e-01
2.156210000000000071e-01,2.040799999999999906e-02,5.542799999999999949e-01,8.889629999999999477e-01,7.447730000000000183e-01
2.260040000000000104e-01,2.256000000000000019e-02,7.736300000000000399e-01,9.567830000000000501e-01,6.781620000000000426e-01
2.176319999999999921e-01,2.460700000000000040e-02,6.996930000000000094e-01,1.058073999999999959e+00,7.204350000000000476e-01
8.314900000000000069e-02,2.073300000000000143e-02,9.450460000000000527e-01,1.026976000000000111e+00,7.493049999999999988e-01
1.504139999999999922e-01,2.191099999999999992e-02,6.639720000000000066e-01,1.005602000000000107e+00,7.820610000000000062e-01
2.135559999999999958e-01,2.442300000000000026e-02,4.837299999999999933e-01,8.791419999999999790e-01,7.895790000000000308e-01
2.062720000000000109e-01,2.353500000000000036e-02,5.378650000000000375e-01,9.174909999999999455e-01,7.884210000000000385e-01
2.208150000000000113e-01,2.377599999999999852e-02,5.589640000000000164e-01,1.034963999999999995e+00,7.137409999999999588e-01
1.510670000000000068e-01,2.364300000000000082e-02,4.933600000000000207e-01,9.430070000000000396e-01,6.520880000000000010e-01
1.230559999999999987e-01,2.009800000000000128e-02,9.024109999999999632e-01,9.127739999999999743e-01,6.772190000000000154e-01
9.295599999999999696e-02,2.448600000000000082e-02,7.082199999999999607e-01,1.038771000000000111e+00,6.622689999999999966e-01
1.708770000000000011e-01,2.045800000000000049e-02,6.733299999999999841e-01,9.241470000000000518e-01,7.058560000000000390e-01
8.974400000000000432e-02,2.502599999999999963e-02,7.924320000000000253e-01,9.963410000000000322e-01,7.117280000000000273e-01
1.618499999999999939e-01,2.154800000000000118e-02,6.409059999999999757e-01,9.739799999999999569e-01,6.895379999999999843e-01
1.956990000000000118e-01,2.483099999999999891e-02,9.536740000000000217e-01,9.256130000000000191e-01,7.595800000000000329e-01
8.850099999999999634e-02,2.278099999999999917e-02,9.651589999999999892e-01,1.018747000000000069e+00,7.800190000000000179e-01
1.422110000000000041e-01,2.099399999999999877e-02,7.060800000000000409e-01,1.045722000000000040e+00,7.042709999999999804e-01
1.240190000000000042e-01,2.137500000000000164e-02,7.786100000000000243e-01,8.815650000000000430e-01,6.785849999999999937e-01
1.446669999999999900e-01,2.446399999999999963e-02,9.354329999999999590e-01,9.205250000000000377e-01,6.968210000000000237e-01
1.550910000000000066e-01,2.005200000000000038e-02,5.657849999999999824e-01,8.853769999999999696e-01,7.848870000000000013e-01
2.288719999999999921e-01,2.499900000000000039e-02,7.799709999999999699e-01,1.045125999999999999e+00,7.700310000000000210e-01
2.186730000000000063e-01,2.167799999999999935e-02,5.151970000000000161e-01,1.069512000000000018e+00,7.046229999999999993e-01
1.146640000000000020e-01,2.407199999999999965e-02,9.846620000000000372e-01,9.341169999999999751e-01,7.191130000000000022e-01
2.157570000000000043e-01,2.036100000000000063e-02,5.140160000000000284e-01,8.821630000000000305e-01,7.954780000000000184e-01
8.237700000000000577e-02,2.478999999999999954e-02,5.630479999999999929e-01,1.044715999999999978e+00,7.235350000000000392e-01
1.818289999999999906e-01,2.280799999999999841e-02,6.128839999999999844e-01,1.023522000000000043e+00,7.341239999999999988e-01
9.356100000000000527e-02,2.163800000000000098e-02,9.243900000000000450e-01,1.064051999999999998e+00,7.675039999999999640e-01
2.170269999999999977e-01,2.236000000000000140e-02,5.348319999999999741e-01,9.072869999999999546e-01,7.180539999999999701e-01
1.211840000000000001e-01,2.439399999999999902e-02,9.623190000000000355e-01,1.013425000000000020e+00,7.644009999999999971e-01
1.341120000000000090e-01,2.145999999999999991e-02,9.648010000000000197e-01,1.017980000000000107e+00,7.766809999999999548e-01
7.453600000000000503e-02,2.341800000000000131e-02,9.065999999999999615e-01,9.350190000000000445e-01,7.538730000000000153e-01
8.276100000000000123e-02,2.358599999999999933e-02,8.809059999999999668e-01,9.887240000000000473e-01,7.428000000000000158e-01
1.179209999999999980e-01,2.464799999999999977e-02,9.662509999999999710e-01,1.045412000000000008e+00,6.871749999999999803e-01
1.032750000000000057e-01,2.192300000000000151e-02,9.793370000000000131e-01,8.744049999999999878e-01,7.896980000000000111e-01
9.935199999999999587e-02,1.991300000000000014e-02,7.088579999999999881e-01,9.879289999999999461e-01,7.146770000000000067e-01
2.266630000000000034e-01,2.033599999999999991e-02,9.206530000000000546e-01,1.012019000000000002e+00,7.561069999999999736e-01
1.508200000000000096e-01,2.043499999999999830e-02,9.782100000000000239e-01,9.503970000000000473e-01,7.580959999999999921e-01
1.383340000000000125e-01,2.411200000000000149e-02,7.139689999999999648e-01,9.124999999999999778e-01,7.283439999999999914e-01
1.784860000000000058e-01,2.408599999999999977e-02,5.267830000000000013e-01,9.591169999999999973e-01,7.273479999999999945e-01
9.110400000000000442e-02,2.480500000000000066e-02,7.380120000000000013e-01,8.781200000000000117e-01,6.980370000000000186e-01
2.320530000000000093e-01,2.528700000000000045e-02,5.457539999999999614e-01,8.794079999999999675e-01,7.143920000000000270e-01
1.184629999999999989e-01,2.474399999999999863e-02,4.785119999999999929e-01,1.025822999999999929e+00,7.469459999999999988e-01
2.041399999999999881e-01,2.378500000000000059e-02,5.704460000000000086e-01,1.016828999999999983e+00,7.931019999999999737e-01
1.986320000000000030e-01,2.462200000000000152e-02,6.037839999999999874e-01,8.758510000000000462e-01,7.620590000000000419e-01
2.005149999999999988e-01,2.178300000000000028e-02,7.205519999999999703e-01,1.012453000000000047e+00,7.277169999999999472e-01
1.315330000000000110e-01,2.381399999999999836e-02,7.391459999999999697e-01,9.215680000000000538e-01,6.797849999999999726e-01
2.242989999999999984e-01,2.038699999999999887e-02,5.069559999999999622e-01,8.738040000000000251e-01,7.007860000000000200e-01
1.195920000000000039e-01,2.486700000000000021e-02,7.122199999999999642e-01,1.080858000000000096e+00,7.999020000000000019e-01
1.489280000000000048e-01,2.035400000000000056e-02,7.155449999999999866e-01,9.075020000000000309e-01,7.522600000000000398e-01
1.823799999999999866e-01,2.501000000000000098e-02,1.014488000000000056e+00,1.009147000000000016e+00,7.490269999999999984e-01
1.426109999999999878e-01,2.245600000000000027e-02,4.924370000000000136e-01,1.072165000000000035e+00,7.086360000000000436e-01
9.562600000000000267e-02,2.294300000000000159e-02,6.739039999999999475e-01,9.191789999999999683e-01,7.194749999999999757e-01
1.657959999999999989e-01,2.106900000000000092e-02,6.767079999999999762e-01,1.048030999999999935e+00,6.735349999999999948e-01
1.797779999999999934e-01,2.003100000000000019e-02,8.293089999999999629e-01,9.442169999999999730e-01,7.247660000000000213e-01
1.565610000000000057e-01,2.107399999999999898e-02,7.863620000000000054e-01,9.021890000000000187e-01,6.760230000000000405e-01
7.127699999999999314e-02,2.168199999999999988e-02,7.738810000000000411e-01,1.061337999999999893e+00,7.545429999999999637e-01
1.603829999999999978e-01,2.033700000000000091e-02,6.020980000000000221e-01,9.602030000000000287e-01,6.719880000000000297e-01
1.130189999999999945e-01,2.356600000000000014e-02,5.387359999999999927e-01,9.794669999999999765e-01,6.976719999999999589e-01
2.152489999999999959e-01,2.189800000000000080e-02,9.690830000000000277e-01,9.153310000000000057e-01,6.936740000000000128e-01
8.724899999999999323e-02,1.998899999999999982e-02,8.619769999999999932e-01,9.575690000000000035e-01,6.569150000000000267e-01
1.871329999999999938e-01,2.211499999999999924e-02,1.021729000000000109e+00,9.551279999999999770e-01,7.741160000000000263e-01
1.293219999999999925e-01,2.146500000000000144e-02,9.774680000000000035e-01,8.805229999999999446e-01,6.778750000000000053e-01
2.105090000000000017e-01,2.018400000000000055e-02,5.239920000000000133e-01,1.061687999999999965e+00,7.787049999999999805e-01
1.910260000000000014e-01,2.194899999999999976e-02,9.715040000000000342e-01,8.764389999999999681e-01,7.491210000000000369e-01
9.708100000000000063e-02,2.155999999999999930e-02,1.010512999999999995e+00,9.043949999999999489e-01,7.404260000000000286e-01
1.244559999999999972e-01,2.404200000000000087e-02,8.472159999999999691e-01,9.539400000000000102e-01,7.389189999999999925e-01
6.746399999999999619e-02,2.469700000000000020e-02,5.312540000000000040e-01,9.961740000000000039e-01,6.768049999999999899e-01
1.949649999999999994e-01,2.062299999999999897e-02,5.406980000000000119e-01,9.435719999999999663e-01,7.264599999999999946e-01
2.086749999999999994e-01,2.049399999999999833e-02,9.330239999999999645e-01,8.845389999999999642e-01,7.356709999999999638e-01
2.009440000000000115e-01,2.503800000000000123e-02,6.070560000000000400e-01,9.919379999999999864e-01,7.771019999999999595e-01
9.868200000000000582e-02,2.338399999999999854e-02,1.007141000000000064e+00,9.716810000000000169e-01,7.854449999999999488e-01
9.062699999999999922e-02,2.060000000000000026e-02,8.912179999999999547e-01,8.954189999999999650e-01,7.809869999999999868e-01
1.558730000000000115e-01,2.318699999999999928e-02,5.994570000000000176e-01,9.326280000000000125e-01,7.672780000000000156e-01
7.697800000000000475e-02,2.087500000000000119e-02,6.517629999999999812e-01,9.751980000000000093e-01,8.093939999999999468e-01
1.090629999999999933e-01,2.039399999999999893e-02,6.723080000000000167e-01,9.281089999999999618e-01,7.239280000000000159e-01
1.575020000000000031e-01,2.501600000000000004e-02,4.799129999999999785e-01,9.232369999999999743e-01,7.856490000000000418e-01
1.321299999999999975e-01,2.361699999999999910e-02,9.767540000000000111e-01,9.861069999999999558e-01,6.671179999999999888e-01
1.237010000000000054e-01,2.329300000000000120e-02,5.741279999999999717e-01,1.063226000000000004e+00,7.510470000000000201e-01
8.476899999999999713e-02,2.214700000000000002e-02,5.266370000000000218e-01,9.509090000000000042e-01,6.795109999999999761e-01
1.589919999999999944e-01,1.988099999999999937e-02,9.976979999999999738e-01,9.595939999999999470e-01,6.642850000000000144e-01
8.694200000000000539e-02,2.529999999999999957e-02,7.730660000000000309e-01,9.185830000000000384e-01,7.612400000000000277e-01
2.173489999999999867e-01,2.179199999999999887e-02,9.431009999999999671e-01,1.051776999999999962e+00,6.886780000000000124e-01
1.772289999999999976e-01,2.340300000000000019e-02,4.630420000000000091e-01,1.057590000000000030e+00,6.797239999999999949e-01
1.145990000000000064e-01,2.000299999999999995e-02,6.970070000000000432e-01,9.415430000000000188e-01,6.856640000000000512e-01
2.269639999999999991e-01,2.160099999999999867e-02,9.637930000000000108e-01,9.158579999999999499e-01,7.659070000000000045e-01
8.989500000000000268e-02,2.399700000000000097e-02,8.043569999999999887e-01,8.872569999999999624e-01,7.851470000000000393e-01
1.652569999999999872e-01,2.453800000000000078e-02,9.032019999999999493e-01,8.771600000000000508e-01,6.577929999999999611e-01
2.123259999999999870e-01,2.199100000000000013e-02,6.565839999999999455e-01,9.791630000000000056e-01,7.801409999999999734e-01
1.593799999999999939e-01,1.974199999999999913e-02,9.366950000000000554e-01,1.017514999999999947e+00,8.052730000000000166e-01
1.009619999999999962e-01,1.994900000000000145e-02,8.473579999999999446e-01,1.054537999999999975e+00,7.209699999999999998e-01
2.142590000000000050e-01,2.466700000000000143e-02,5.468319999999999848e-01,1.075946999999999987e+00,7.243410000000000126e-01
2.301040000000000030e-01,2.099600000000000077e-02,6.313999999999999613e-01,1.028486000000000011e+00,7.592269999999999852e-01
8.829900000000000249e-02,2.259800000000000003e-02,5.113710000000000200e-01,1.014494999999999925e+00,6.553179999999999561e-01
2.079350000000000087e-01,1.995800000000000005e-02,6.279029999999999889e-01,9.524890000000000301e-01,6.860950000000000104e-01
1.998610000000000109e-01,2.032899999999999985e-02,8.073439999999999506e-01,9.645899999999999475e-01,6.594729999999999759e-01
1.398830000000000073e-01,2.230999999999999997e-02,7.245960000000000178e-01,8.882219999999999560e-01,6.660340000000000149e-01
1.919879999999999920e-01,2.064699999999999869e-02,8.643399999999999972e-01,9.844039999999999457e-01,6.940499999999999448e-01
2.253199999999999925e-01,2.435400000000000065e-02,8.229490000000000416e-01,8.637559999999999683e-01,7.780730000000000146e-01
1.573940000000000061e-01,2.458400000000000168e-02,9.135079999999999867e-01,9.469800000000000439e-01,6.674080000000000013e-01
1.600820000000000021e-01,2.534199999999999994e-02,7.521330000000000515e-01,8.789019999999999611e-01,7.591459999999999875e-01
2.072289999999999965e-01,2.151600000000000040e-02,5.367319999999999869e-01,8.966520000000000046e-01,6.854839999999999822e-01
9.385699999999999599e-02,2.319699999999999887e-02,6.056869999999999754e-01,9.706069999999999975e-01,7.244279999999999609e-01
1.736489999999999978e-01,2.513599999999999862e-02,5.683409999999999851e-01,8.802959999999999674e-01,8.030629999999999713e-01
1.023970000000000019e-01,1.994399999999999992e-02,5.567809999999999704e-01,1.074047999999999892e+00,7.230330000000000368e-01
1.494860000000000078e-01,1.993800000000000086e-02,5.108310000000000350e-01,1.004402000000000017e+00,6.761930000000000440e-01
1.586529999999999885e-01,2.428699999999999956e-02,7.267550000000000399e-01,9.668980000000000352e-01,7.532839999999999536e-01
2.118939999999999990e-01,2.082799999999999929e-02,9.814680000000000071e-01,1.080421000000000076e+00,7.619679999999999787e-01
6.783300000000000440e-02,2.013399999999999912e-02,6.555680000000000396e-01,8.884090000000000042e-01,7.125559999999999672e-01
2.131790000000000074e-01,2.142799999999999913e-02,6.861570000000000169e-01,8.978140000000000009e-01,7.886079999999999757e-01
1.535100000000000076e-01,2.162499999999999839e-02,5.308110000000000328e-01,8.700679999999999525e-01,7.559029999999999916e-01
7.352400000000000602e-02,2.010299999999999934e-02,4.757910000000000195e-01,1.038224999999999953e+00,7.569609999999999950e-01
1.461469999999999991e-01,2.482499999999999984e-02,5.987000000000000099e-01,1.033811999999999953e+00,6.929079999999999684e-01
2.304599999999999982e-01,2.188000000000000014e-02,6.544999999999999707e-01,9.823760000000000270e-01,7.003000000000000336e-01
1.352780000000000094e-01,2.091700000000000156e-02,1.052364000000000077e+00,9.770630000000000148e-01,7.298639999999999572e-01
2.078369999999999940e-01,2.177600000000000022e-02,7.691510000000000291e-01,9.464259999999999895e-01,7.914809999999999901e-01
2.039809999999999957e-01,2.347099999999999881e-02,8.401809999999999556e-01,9.836899999999999533e-01,6.680340000000000167e-01
1.944379999999999997e-01,2.021699999999999886e-02,5.424759999999999582e-01,9.354689999999999950e-01,7.995299999999999629e-01
8.171299999999999397e-02,2.059000000000000066e-02,9.749560000000000448e-01,1.028887000000000107e+00,7.177430000000000199e-01
1.790559999999999929e-01,2.456500000000000003e-02,8.277179999999999538e-01,9.229990000000000139e-01,6.946039999999999992e-01
1.953010000000000024e-01,2.424000000000000113e-02,9.743880000000000319e-01,9.787050000000000471e-01,7.663140000000000507e-01
2.277109999999999967e-01,2.037699999999999928e-02,8.865260000000000362e-01,1.026267000000000040e+00,7.950700000000000545e-01
2.227149999999999963e-01,2.215900000000000161e-02,8.203960000000000141e-01,8.805699999999999639e-01,6.981600000000000028e-01
1.134970000000000007e-01,2.444899999999999851e-02,4.949680000000000191e-01,9.360000000000000542e-01,7.471029999999999616e-01
1.602069999999999883e-01,1.985699999999999965e-02,5.253870000000000484e-01,1.004100999999999910e+00,7.861500000000000155e-01
1.303789999999999949e-01,2.166799999999999976e-02,5.894559999999999800e-01,9.341979999999999729e-01,6.696509999999999962e-01
8.760600000000000331e-02,2.035000000000000003e-02,7.425519999999999898e-01,1.033522999999999969e+00,7.752620000000000067e-01
2.108619999999999939e-01,2.282800000000000107e-02,4.853600000000000136e-01,1.025614999999999943e+00,7.398000000000000131e-01
1.052730000000000055e-01,2.024899999999999964e-02,9.874439999999999884e-01,9.806589999999999474e-01,6.693299999999999805e-01
8.492099999999999649e-02,2.201699999999999838e-02,6.964550000000000463e-01,1.066672999999999982e+00,6.955609999999999848e-01
