"","V1","V2","V3","V4","V5"
"1",0.409402711940231,0.707021625004243,0.458449358316837,0.696310464535607,0.386549756036838
"2",0.399691821468994,0.428306444848422,0.845906990419608,0.282957537927898,0.316862555406289
"3",0.264020478639053,0.819791307527106,0.263439945015591,0.769574237660738,0.183617002007086
"4",0.315183682073141,0.867451568312012,0.182385799744632,0.270367484929739,0.815224873900646
"5",0.754065229904838,0.470704796854407,0.166511345789069,0.343403075002832,0.658751995615661
"6",0.491068222576985,0.660140567450318,0.342057976665674,0.6067446504666,0.54516818901943
"7",0.806963891163468,0.201191914363299,0.220399534142343,0.188318061974598,0.582074870648328
"8",0.857864593233215,0.508599013648461,0.533757061169716,0.449166153236758,0.212011728439014
"9",0.816823430994526,0.80106073461799,0.428133285228862,0.838747261953074,0.446862828857033
"10",0.157594006307656,0.247563300222158,0.778637434503762,0.719136861300794,0.607250483178999
"11",0.487325241806451,0.415821126647294,0.377103494836018,0.636931603598874,0.789227603465784
"12",0.796842247061664,0.774769275151426,0.119613794691861,0.150546483455924,0.830992763752118
"13",0.761137568923179,0.647892224007053,0.196950235636206,0.298040414518677,0.824561172978254
"14",0.832427506613312,0.682313834398054,0.227091210885672,0.749861041690456,0.409672779349843
"15",0.490524027781328,0.663354292224161,0.133372102279216,0.396181971031241,0.0671579972715117
"16",0.3532143818927,0.156880457194755,0.717729616500204,0.279901760825189,0.206769856267143
"17",0.205664637409616,0.783757502190769,0.440313980647363,0.764504861088237,0.123717624805169
"18",0.587634474688675,0.208285434631864,0.39047089372389,0.323644107067026,0.365866444227751
"19",0.18992311324249,0.860869567632908,0.560617661905708,0.601312643746613,0.398490225595422
"20",0.543384550226852,0.364031861238647,0.344151675352361,0.515307259620866,0.275212621392449
"21",0.709309864501236,0.833064782290254,0.790962765694363,0.329281574679306,0.664333806255832
"22",0.183829426435055,0.540091887620278,0.80737035865197,0.687487129599322,0.777880671639927
"23",0.447113280716119,0.284910085656447,0.437257138955174,0.791236846775282,0.35705940118595
"24",0.357937178078806,0.339250393327791,0.540871707766317,0.159864149217494,0.214362056460232
"25",0.459150173926726,0.780612152714981,0.764903706731508,0.309710760562448,0.315672651380533
"26",0.510248303479981,0.150237377369311,0.236835032970645,0.174528666695347,0.804925937917549
"27",0.871919204986421,0.857063265047967,0.542815952708712,0.78894590590056,0.72239435302536
"28",0.821924269657349,0.382521339232568,0.164566675745882,0.882737682698527,0.359015575767728
"29",0.312077305162326,0.724507436070358,0.835231366393855,0.361988581394311,0.439516747672809
"30",0.807631098780781,0.19440580693935,0.162879674544558,0.162164523800369,0.863768032119377
"31",0.153809986218577,0.827117799916537,0.232925391219556,0.787367477321066,0.464083771540085
"32",0.641319674213184,0.543956033906434,0.304120044800686,0.705852046606364,0.522909541457426
"33",0.208630387228914,0.376882369419327,0.749128472420154,0.861739707813365,0.708354211581405
"34",0.813856828209013,0.480001267017098,0.19261694588582,0.258796760126716,0.433630772203207
"35",0.344038636091398,0.770528138121823,0.803312837754376,0.667018253332702,0.691113991271472
"36",0.407411001566565,0.351473025904968,0.806858604448382,0.684540106992237,0.759339478166774
"37",0.115374981443631,0.631119382111123,0.723713807170279,0.365458887338638,0.632629817744018
"38",0.155690794372,0.655097351709614,0.687008303536568,0.572013967276085,0.571111183910631
"39",0.328043266158085,0.806852505444316,0.808929678975605,0.790047080733581,0.262085881337756
"40",0.256249557163334,0.41751473317272,0.827623876822414,0.132327563898172,0.831653236162849
"41",0.237019748928724,0.130404314894462,0.441225092133274,0.568959028416779,0.414871442531468
"42",0.861094436449464,0.190813227750361,0.743789443583461,0.66161156798061,0.645039141786983
"43",0.489315562523901,0.205055861623492,0.826014746088069,0.424603349628858,0.6560878781348
"44",0.428105402592802,0.730308684390504,0.448527814418543,0.27884450390772,0.490797927966341
"45",0.624931734997779,0.726607798715588,0.181118343609152,0.458141779359663,0.485265753014246
"46",0.196587462535594,0.829272306327242,0.482874269658001,0.146615773510421,0.322425941575319
"47",0.887515641435981,0.898171188707929,0.208220496717375,0.151568459958071,0.413290011802223
"48",0.330698742415756,0.820602827490307,0.112160250746179,0.714704031360103,0.594144812265877
"49",0.750687519423198,0.683583463703981,0.243494460908463,0.680112860191148,0.850564659437863
"50",0.723684990231646,0.803087099790806,0.291120060680434,0.13788809417421,0.678103882132797
"51",0.732916789612267,0.397502413808601,0.457930984832346,0.663282579253893,0.487316314431373
